index_P,index_sent,words_not_stop
38,3,"['Production', 'projected', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month']"
38,4,"['USSR', 'wheat', 'imports', 'forecast', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month']"
38,5,"['Imports', 'put', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month']"
38,6,"['USDA', 'estimated', 'Soviet', 'coarse', 'grain', 'imports', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month', 'imports', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month']"
38,7,"['USDA', 'said', 'Soviet', 'coarse', 'grain', 'imports', 'include', 'corn', 'imports', 'forecast', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month']"
38,8,"['Corn', 'imports', 'estimated', 'mln', 'tonnes', 'vs', 'mln', 'last', 'month']"
38,9,"['Total', 'Soviet', 'grain', 'imports', 'mln', 'tonnes', 'include', 'one', 'mln', 'tonnes', 'miscellaneous', 'grains']"
38,10,[]
39,0,"['WHEAT', 'CLASS', 'BREAKDOWN', 'U', 'Agriculture', 'Department', 'gave', 'breakdown', 'supply', 'distribution', 'wheats', 'classes', 'mln', 'bushels', 'comparisons', 'follows']"
39,1,"['HARD', 'WINTER', 'Start', 'Stocks', 'Production', 'Ttl', 'Supply', 'X', 'Domestic', 'Use', 'Exports', 'Total', 'Use', 'End', 'Stocks', 'Note', 'Season', 'begins', 'June']"
39,2,"['X', 'Includes', 'imports', 'HARD', 'SPRING', 'Start', 'Stocks', 'Production', 'Ttl', 'Supply', 'X', 'Domestic', 'Use', 'Exports', 'Total', 'Use', 'End', 'Stocks', 'Note', 'Season', 'begins', 'June']"
39,3,"['X', 'Includes', 'imports']"
39,4,"['SOFT', 'RED', 'Start', 'Stocks', 'Production', 'Ttl', 'Supply', 'X', 'Domestic', 'Use', 'Exports', 'Total', 'Use', 'End', 'Stocks', 'Note', 'Season', 'begins', 'June']"
39,5,"['X', 'Includes', 'imports', 'WHITE', 'Start', 'Stocks', 'Production', 'Ttl', 'Supply', 'X', 'Domestic', 'Use', 'Exports', 'Total', 'Use', 'End', 'Stocks', 'Note', 'Season', 'begins', 'June']"
39,6,"['X', 'Includes', 'imports']"
39,7,"['DURUM', 'Start', 'Stocks', 'Production', 'Ttl', 'Supply', 'X', 'Domestic', 'Use', 'Exports', 'Total', 'Use', 'End', 'Stocks', 'Note', 'Season', 'begins', 'June']"
39,8,"['X', 'Includes', 'Imports']"
39,9,[]
40,0,"['USDA', 'ESTIMATES', 'ARGENTINE', 'COARSE', 'GRAIN', 'WHEAT', 'U', 'Agriculture', 'Department', 'forecast', 'Argentina', 'coarse', 'grain', 'crop', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month']"
40,1,"['estimated', 'crop', 'mln', 'tonnes', 'vs', 'mln', 'last', 'month']"
40,2,"['USDA', 'forecast', 'Argentina', 'wheat', 'crop', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month', 'crop', 'projected', 'mln', 'tonnes', 'vs', 'mln', 'last', 'month']"
40,3,"['USDA', 'forecast', 'Argentine', 'coarse', 'grain', 'exports', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month', 'projected', 'exports', 'mln', 'tonnes', 'vs', 'mln', 'last', 'month']"
40,4,[]
41,0,"['USDA', 'ESTIMATES', 'AUSTRALIA', 'WHEAT', 'CROP', 'U', 'Agriculture', 'Department', 'forecast', 'Australia', 'wheat', 'crop', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month']"
41,1,"['estimated', 'output', 'mln', 'tonnes', 'vs', 'mln', 'last', 'month']"
41,2,"['Australian', 'wheat', 'exports', 'forecast', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month', 'exports', 'estimated', 'mln', 'tonnes', 'vs', 'mln', 'last', 'month']"
41,3,[]
42,0,"['USDA', 'ESTIMATES', 'CHINA', 'WHEAT', 'U', 'Agriculture', 'Department', 'projected', 'China', 'wheat', 'crop', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month']"
42,1,"['estimated', 'crop', 'mln', 'tonnes', 'vs', 'mln', 'last', 'month']"
42,2,"['USDA', 'projected', 'China', 'wheat', 'imports', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month', 'estimated', 'imports', 'mln', 'tonnes', 'vs', 'mln', 'last', 'month']"
42,3,[]
43,0,"['USDA', 'ESTIMATES', 'CANADIAN', 'CROPS', 'U', 'Agriculture', 'Department', 'estimated', 'Canada', 'wheat', 'crop', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month']"
43,1,"['estimated', 'output', 'mln', 'tonnes', 'vs', 'mln', 'last', 'month']"
43,2,"['Canadian', 'coarse', 'grain', 'production', 'projected', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month']"
43,3,"['Production', 'estimated', 'mln', 'tonnes', 'vs', 'mln', 'last', 'month']"
43,4,"['Canadian', 'wheat', 'exports', 'forecast', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month']"
43,5,"['Exports', 'estimated', 'mln', 'tonnes', 'vs', 'mln', 'last', 'month']"
43,6,[]
44,0,"['NET', 'CHANGE', 'EXPORT', 'COMMITMENTS', 'USDA', 'U', 'Agriculture', 'Department', 'gave', 'net', 'change', 'export', 'commitments', 'including', 'sales', 'cancellations', 'foreign', 'purchases', 'cumulative', 'exports', 'current', 'seasons', 'week', 'ended', 'April', 'comparisons', 'follows', 'tonnes', 'except', 'noted', 'Prev', 'Week', 'Wheat', 'Corn', 'Soybeans', 'Soy', 'Cake', 'Meal', 'Soybean', 'Oil', 'x', 'Cotton', 'x', 'minus', 'total']"
44,1,"['running', 'bales']"
44,2,"['indicated', 'totals', 'include', 'reported', 'commitments', 'named', 'unnamed', 'destinations', 'sales', 'exporters', 'account', 'optional', 'origin', 'sales', 'plus', 'actual', 'exports', 'already', 'made', 'respective', 'marketing', 'seasons']"
44,3,"['USDA', 'cautions', 'reported', 'outstanding', 'sales', 'subject', 'modification', 'deferral', 'cancellation', 'unlikely', 'reported', 'quantities', 'exported']"
44,4,"['USDA', 'gave', 'detailed', 'breakdowns', 'seasons', 'follows', 'thousand', 'tonnes', 'unless', 'stated', 'Firm', 'sales', 'declared', 'destination']"
44,5,"['B', 'Ultimate', 'destination', 'yet', 'declared']"
44,6,"['C', 'Sales', 'made', 'exporters', 'account']"
44,7,"['Exporter', 'holds', 'option', 'fill', 'commitment', 'supplies', 'origins', 'U', 'E', 'Accumulated', 'exports', 'since', 'season', 'began', 'based', 'data', 'reported', 'exporters']"
44,8,"['F', 'Indicated', 'total', 'season']"
44,9,"['G', 'USDA', 'projected', 'exports', 'season']"
44,10,"['Note', 'Totals', 'may', 'add', 'due', 'rounding']"
44,11,"['WHEAT', 'Prev', 'Wk', 'Prev', 'Wk', 'Named', 'Unnamed', 'B', 'E', 'C', 'nil', 'nil', 'P', 'nil', 'nil', 'nil', 'nil', 'Gr', 'Total', 'Ay', 'Expd', 'E', 'Ind', 'Ttl', 'F', 'USDAPRJ', 'G', 'SOYBEANS', 'Prev', 'Wk', 'Prev', 'Wk', 'Named', 'Unnamed', 'B', 'nil', 'E', 'C', 'nil', 'nil', 'P', 'nil', 'nil', 'nil', 'nil', 'Gr', 'Total', 'Ay', 'Expd', 'E', 'Ind', 'Ttl', 'F', 'USDAPRJ', 'G', 'CORN', 'Prev', 'Wk', 'Prev', 'WK', 'Named', 'Unnamed', 'B', 'nil', 'nil', 'E', 'C', 'nil', 'nil', 'P', 'nil', 'nil', 'Gr', 'Total', 'Ay', 'Expd', 'E', 'Ind', 'Ttl', 'F', 'USDAPRJ', 'G', 'SORGHUM', 'Prev', 'Wk', 'Prev', 'WK', 'Named', 'nil', 'nil', 'Unnamed', 'B', 'x', 'nil', 'E', 'C', 'nil', 'nil', 'nil', 'nil', 'P', 'nil', 'nil', 'Gr', 'Total', 'x', 'nil', 'Ay', 'Expd', 'E', 'Ind', 'Ttl', 'F', 'USDAPRJ', 'G', 'x', 'minus', 'total', 'WHEAT', 'PRODUCTS', 'Prev', 'Wk', 'Prev', 'Wk', 'Named', 'nil', 'nil', 'Unnamed', 'B', 'nil', 'nil', 'nil', 'nil', 'E', 'C', 'nil', 'nil', 'nil', 'nil', 'P', 'nil', 'nil', 'nil', 'nil', 'Gr', 'Total', 'nil', 'nil', 'Ay', 'Expd', 'E', 'Ind', 'Ttl', 'F', 'Note', 'Includes', 'bulgur', 'semolina', 'farina', 'rolled', 'cracked', 'crushed', 'wheat']"
44,12,"['SOYBEAN', 'OIL', 'Prev', 'Wk', 'Prev', 'Wk', 'Named', 'nil', 'nil', 'Unnamed', 'B', 'nil', 'nil', 'E', 'C', 'nil', 'nil', 'nil', 'nil', 'P', 'nil', 'nil', 'nil', 'nil', 'Gr', 'Total', 'nil', 'nil', 'Ay', 'Expd', 'E', 'Ind', 'Ttl', 'F', 'USDAPRJ', 'G', 'SOYBEAN', 'CAKE', 'MEAL', 'Prev', 'Wk', 'Prev', 'Wk', 'Named', 'Unnamed', 'B', 'nil', 'nil', 'E', 'C', 'nil', 'nil', 'P', 'nil', 'nil', 'nil', 'nil', 'Gr', 'Total', 'Ay', 'Expd', 'E', 'Ind', 'Ttl', 'F', 'USDAPRJ', 'G', 'COTTONSEED', 'OIL', 'Prev', 'Wk', 'Prev', 'Wk', 'Named', 'nil', 'nil', 'Unnamed', 'B', 'nil', 'nil', 'E', 'C', 'nil', 'nil', 'nil', 'nil', 'P', 'nil', 'nil', 'Gr', 'Total', 'nil', 'nil', 'UPLAND', 'DOMESTIC', 'RAW', 'COTTON', 'Prev', 'Wk', 'Prev', 'Wk', 'Named', 'Unnamed', 'B', 'nil', 'nil', 'E', 'C', 'nil', 'nil', 'nil', 'nil', 'P', 'C', 'nil', 'nil', 'nil', 'nil', 'Gr', 'Total', 'Ay', 'Expd', 'E', 'Ind', 'Ttl', 'F', 'USDAPRJ', 'G', 'thousand', 'running', 'bales']"
44,13,[]
44,14,[]
44,15,[]
44,16,[]
44,17,[]
44,18,[]
44,19,"['West', 'Europe', 'E', 'Europe', 'nil', 'nil', 'Japan', 'Taiwan', 'Asia', 'Oceania', 'Africa', 'nil', 'nil', 'Western', 'Hemisphere']"
45,0,"['USDA', 'ESTIMATES', 'EUROPEAN', 'COMMUNITY', 'CROPS', 'U', 'Agriculture', 'Department', 'forecast', 'European', 'Community', 'wheat', 'crop', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month']"
45,1,"['estimated', 'output', 'mln', 'tonnes', 'vs', 'mln', 'last', 'month']"
45,2,[]
45,3,"['coarse', 'grain', 'production', 'projected', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month']"
45,4,"['crop', 'estimated', 'mln', 'tonnes', 'vs', 'mln', 'last', 'month']"
45,5,[]
45,6,"['wheat', 'exports', 'forecast', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month']"
45,7,"['Exports', 'estimated', 'mln', 'tonnes', 'vs', 'last', 'month']"
45,8,[]
46,0,"['U', 'SUPPLY', 'DEMAND', 'DETAILED', 'USDA', 'U', 'Agriculture', 'Department', 'made', 'following', 'supply', 'demand', 'projections', 'seasons', 'mln', 'bushels', 'comparisons', 'unless', 'noted', 'CORN', 'Acreage', 'mln', 'acres', 'Planted', 'Harvested', 'Yield', 'bu', 'Supply', 'mln', 'bu', 'Start', 'Stock', 'Production', 'Total', 'X', 'X', 'Includes', 'imports']"
46,1,"['CORN', 'cont']"
46,2,"['Usage', 'Feed', 'Ttl', 'Domest', 'Exports', 'Total', 'Use', 'End', 'Stocks', 'Farmer', 'Reser', 'CCC', 'Stocks', 'Free', 'Stocks', 'AvgPrice', 'Note', 'Price', 'dlrs', 'per', 'bu']"
46,3,"['Corn', 'season', 'begins', 'Sept']"
46,4,"['WHEAT', 'Acreage', 'mln', 'acres', 'Planted', 'Harvested', 'Yield', 'Supply', 'mln', 'bu', 'Start', 'Stcks', 'Production', 'Total', 'Supply', 'X', 'X', 'Includes', 'imports']"
46,5,"['WHEAT', 'cont']"
46,6,"['Usage', 'Food', 'Seed', 'Feed', 'Ttl', 'Domest', 'Exports', 'Total', 'Use', 'End', 'Stocks', 'Farmer', 'Reser', 'CCC', 'Stocks', 'Free', 'Stocks', 'Avg', 'Price', 'Note', 'Price', 'dlrs', 'per', 'bushel']"
46,7,"['Wheat', 'season', 'begins', 'June']"
46,8,"['SOYBEANS', 'Acreage', 'mln', 'acres', 'Planted', 'Harvested', 'Yield', 'bu', 'Supply', 'mln', 'bu', 'Start', 'Stocks', 'Production', 'Total', 'SOYBEANS', 'cont']"
46,9,"['Usage', 'Crushings', 'Exports', 'Seed', 'Feed', 'Residual', 'Total', 'Use', 'End', 'Stocks', 'Avg', 'Price', 'Note', 'Average', 'price', 'dlrs', 'per', 'bushel']"
46,10,"['Soybean', 'season', 'begins', 'June']"
46,11,"['FEEDGRAINS', 'X', 'Acreage', 'mln', 'acres', 'Planted', 'Harvested', 'Yld', 'tonnes', 'Supply', 'mln', 'tonnes', 'Start', 'Stocks', 'Production', 'Imports', 'Total', 'X', 'Includes', 'corn', 'sorghum', 'barley', 'oats']"
46,12,"['FEEDGRAINS', 'X', 'cont']"
46,13,"['Usage', 'Feed', 'Ttl', 'Domest', 'Exports', 'Total', 'Use', 'End', 'Stocks', 'Farmer', 'Reser', 'CCC', 'Stocks', 'Free', 'Stocks', 'X', 'Includes', 'corn', 'sorghum', 'oats', 'barley']"
46,14,"['Seasons', 'oats', 'barley', 'began', 'June', 'corn', 'sorghum', 'Sept']"
46,15,"['SOYBEAN', 'OIL', 'Supply', 'mln', 'lbs', 'Start', 'Stcks', 'Production', 'Imports', 'Nil', 'Nil', 'Total', 'Note', 'production', 'estimates', 'based', 'October', 'year', 'crush', 'mln', 'bushels']"
46,16,"['SOYBEAN', 'OIL', 'cont']"
46,17,"['Usage', 'mln', 'lbs', 'Domestic', 'Exports', 'Total', 'End', 'Stcks', 'AvgPrice', 'Note', 'Average', 'price', 'cents', 'per', 'lb']"
46,18,"['Season', 'soybean', 'oil', 'begins', 'Oct']"
46,19,"['SOYBEAN', 'CAKE', 'MEAL', 'thousand', 'short', 'tons', 'Start', 'Stcks', 'Production', 'Total', 'Note', 'production', 'estimates', 'based', 'October', 'year', 'crush', 'mln', 'bushels']"
46,20,"['SOY', 'CAKE', 'MEAL', 'cont']"
46,21,"['Usage', 'thous', 'short', 'tons', 'Domestic', 'Exports', 'Total', 'End', 'Stcks', 'AvgPrice', 'Note', 'Price', 'dlrs', 'per', 'short', 'ton']"
46,22,"['Season', 'soybean', 'cake', 'meal', 'begins', 'Oct']"
46,23,"['COTTON', 'Area', 'mln', 'acres', 'Planted', 'Harvested', 'Yield', 'lbs', 'Supply', 'mln', 'lb', 'bales', 'Start', 'Stks', 'X', 'Production', 'Ttl', 'Supply', 'X', 'Based', 'Census', 'Bureau', 'data']"
46,24,"['Includes', 'imports']"
46,25,"['COTTON', 'cont']"
46,26,"['Usage', 'Domestic', 'Exports', 'Total', 'End', 'Stocks', 'Avge', 'Price', 'X', 'X', 'X', 'price', 'weighted', 'average', 'first', 'five', 'months', 'marketing', 'year', 'projection']"
46,27,"['Average', 'price', 'cents', 'per', 'lb']"
46,28,"['Cotton', 'season', 'begins', 'August']"
46,29,"['RICE', 'Acreage', 'mln', 'acres', 'Planted', 'Harvested', 'Yield', 'lbs', 'Supply', 'mln', 'cwts', 'Start', 'Stcks', 'Production', 'Imports', 'Total', 'RICE', 'cont']"
46,30,"['Usage', 'mln', 'cwts', 'Domestic', 'Exports', 'Total', 'End', 'Stocks', 'CCC', 'Stocks', 'Free', 'Stocks', 'AvgPrice', 'Note', 'Average', 'price', 'dlrs', 'per', 'CWT']"
46,31,"['Rough', 'equivalent']"
46,32,"['N', 'Available', 'USDA', 'revising', 'price', 'definition', 'due', 'marketing', 'loan']"
46,33,"['Rice', 'season', 'begins', 'August']"
46,34,"['SORGHUM', 'Yield', 'bu', 'Supply', 'mln', 'bu', 'Start', 'Stcks', 'Production', 'Total', 'Usage', 'mln', 'bu', 'Feed', 'Ttl', 'Domest', 'SORGHUM', 'cont']"
46,35,"['Exports', 'Total', 'Use', 'End', 'Stocks', 'Avge', 'Price', 'Note', 'Price', 'dlrs', 'per', 'bushel']"
46,36,"['Sorghum', 'season', 'begins', 'Sept']"
46,37,"['BARLEY', 'Yield', 'bu', 'Start', 'Stocks', 'Production', 'Imports', 'Total', 'BARLEY', 'cont']"
46,38,"['Usage', 'mln', 'bu', 'Feed', 'Ttl', 'Domest', 'Exports', 'Total', 'Use', 'End', 'Stocks', 'AvgPrice', 'Note', 'Average', 'price', 'dlrs', 'per', 'bushel']"
46,39,"['Barley', 'season', 'begins', 'June']"
46,40,"['OATS', 'mln', 'bushels', 'Yield', 'bu', 'Start', 'Stcks', 'Production', 'Imports', 'Total', 'OATS', 'mln', 'bushels', 'cont']"
46,41,"['Usage', 'Feed', 'Ttl', 'Domes', 'Exports', 'Total', 'End', 'Stcks', 'AvgPrice', 'Note', 'Average', 'price', 'dlrs', 'per', 'bushel']"
46,42,"['Oats', 'season', 'begins', 'June']"
46,43,"['LONG', 'GRAIN', 'RICE', 'mln', 'CWTs', 'lbs', 'Harvested', 'Acres', 'mln', 'Yield', 'lbs', 'Start', 'Stks', 'Production', 'Ttl', 'Supply', 'Note', 'Starting', 'Stocks', 'include', 'broken', 'kernels', 'Supply', 'minus', 'use', 'equal', 'ending', 'stocks', 'breakdowns']"
46,44,"['Total', 'Supply', 'includes', 'imports', 'broken', 'kernels']"
46,45,"['LONG', 'GRAIN', 'RICE', 'mln', 'CWTs', 'lbs', 'cont']"
46,46,"['Domestic', 'Use', 'Exports', 'Total', 'Use', 'End', 'Stocks', 'X', 'AvgPric', 'Note', 'Average', 'price', 'dlrs', 'per', 'cwt']"
46,47,"['X', 'Broken', 'kernels', 'included', 'supply', 'minus', 'use', 'equal', 'ending', 'stocks', 'breakdowns']"
46,48,"['Rice', 'season', 'begins', 'August']"
46,49,"['MEDIUM', 'SHORT', 'GRAIN', 'RICE', 'mln', 'CWTs', 'lbs', 'Harvested', 'Acres', 'mln', 'Yield', 'lbs', 'Start', 'Stks', 'Production', 'Ttl', 'Supply', 'Note', 'Starting', 'Stocks', 'include', 'broken', 'kernels', 'Supply', 'minus', 'use', 'equal', 'ending', 'stocks', 'breakdowns']"
46,50,"['Total', 'Supply', 'includes', 'imports', 'broken', 'kernels']"
46,51,"['MEDIUM', 'SHORT', 'GRAIN', 'RICE', 'mln', 'CWTs', 'lbs', 'cont']"
46,52,"['Domestic', 'Use', 'Exports', 'Total', 'Use', 'End', 'Stocks', 'X', 'AvgPric', 'Note', 'Average', 'price', 'dlrs', 'per', 'CWT']"
46,53,"['X', 'Broken', 'kernels', 'included', 'supply', 'minus', 'use', 'equal', 'ending', 'stocks', 'breakdowns']"
46,54,"['Rice', 'season', 'begins', 'August']"
46,55,[]
46,56,['available']
46,57,"['Totals', 'may', 'add', 'due', 'rounding']"
46,58,"['Figures', 'midpoint', 'USDA', 'range']"
46,59,"['Feed', 'usage', 'corn', 'wheat', 'soybean', 'feedgrains', 'sorghum', 'barley', 'oats', 'includes', 'residual', 'amount']"
46,60,"['Residual', 'amount', 'included', 'rice', 'medium', 'short', 'grain', 'rice', 'domestic', 'usage']"
46,61,"['Rice', 'long', 'grain', 'medium', 'short', 'grain', 'rice', 'average', 'price', 'estimates', 'projections', 'market', 'prices', 'exclude', 'cash', 'retained', 'marketing', 'loan', 'since', 'April']"
47,0,"['USDA', 'ESTIMATES', 'SOUTH', 'AFRICA', 'CORN', 'CROP', 'EXPORTS', 'U', 'Agriculture', 'Department', 'forecast', 'South', 'Africa', 'corn', 'crop', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month']"
47,1,"['estimated', 'crop', 'mln', 'vs', 'mln', 'last', 'month']"
47,2,"['USDA', 'forecast', 'South', 'African', 'corn', 'exports', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month', 'exports', 'mln', 'tonnes', 'vs', 'mln', 'tonnes', 'last', 'month']"
47,3,[]
48,0,[]
48,1,"['EXPORTERS', 'Exports', 'following', 'commodities', 'start', 'current', 'seasons', 'April', 'comparisons', 'reported', 'USDA', 'exporters', 'thousand', 'tonnes', 'unless', 'noted', 'Prev', 'Wk', 'Wheat', 'Soybeans', 'Corn', 'x', 'Sorghum', 'x', 'Soybean', 'Oil', 'Soybean', 'Meal', 'Cotton', 'X', 'tonnes', 'corn', 'tonnes', 'sorghum', 'added', 'reflect', 'change', 'marketing', 'year', 'Sept', 'Aug']"
49,0,"['SOVIET', 'UNION', 'IMPORT', 'GRAIN', 'USDA', 'U', 'Agriculture', 'Department', 'increased', 'estimate', 'grain', 'purchases', 'Soviet', 'Union', 'mln', 'tonnes', 'two', 'mln', 'tonnes', 'last', 'month']"
49,1,"['monthly', 'report', 'Soviet', 'grain', 'situation', 'USDA', 'said', 'imports', 'higher', 'earlier', 'estimated', 'Soviet', 'grain', 'buyers', 'actively', 'purchasing', 'last', 'month']"
49,2,"['USDA', 'said', 'increased', 'purchasing', 'somewhat', 'surprising', 'recent', 'higher', 'Soviet', 'crop', 'estimates']"
49,3,[]
49,4,[]
49,5,"['USDA', 'noted', 'Soviet', 'winter', 'grain', 'crop', 'suffered', 'severe', 'winter', 'spring', 'field', 'work', 'delayed']"
49,6,[]
49,7,"['grain', 'trade', 'analysts', 'said', 'abnormal', 'winter', 'losses', 'maybe', 'one', 'reason', 'Soviet', 'Union', 'actively', 'buying', 'grain', 'recently']"
49,8,"['USDA', 'said', 'Moscow', 'already', 'purchased', 'mln', 'tonnes', 'grain', 'delivery', 'including', 'mln', 'tonnes', 'wheat', 'mln', 'tonnes', 'coarse', 'grain']"
49,9,[]
50,0,[]
50,1,[]
50,2,"['EXPORTERS', 'REPORT', 'TONNES', 'WHEAT', 'SOLD', 'JORDAN', 'DELIVERY']"
51,0,[]
51,1,[]
51,2,"['EXPORTERS', 'REPORT', 'TONNES', 'CORN', 'SOLD', 'ALGERIA', 'DELIVERY']"
52,0,"['WORLD', 'SUPPLY', 'DEMAND', 'ESTIMATES', 'ISSUED', 'USDA', 'U', 'Agriculture', 'Department', 'made', 'following', 'projections', 'world', 'Supply', 'Demand', 'report', 'comparisons', 'mln', 'tonnes', 'except', 'noted', 'Total', 'World', 'Grain', 'Produc', 'Total', 'Supply', 'Trade', 'X', 'Usage', 'End', 'Stks', 'X', 'Based', 'export', 'estimate']"
52,1,"['Wheat', 'Start', 'Stks', 'Production', 'Imports', 'Feed', 'Use', 'Total', 'Domes', 'Exports', 'End', 'Stocks', 'Note', 'World', 'imports', 'exports', 'may', 'balance', 'due', 'differing', 'marketing', 'years', 'grains', 'transit', 'reporting', 'discrepancies']"
52,2,"['Coarse', 'Grain', 'Start', 'Stcks', 'Production', 'Imports', 'Feed', 'Use', 'Total', 'Domes', 'Exports', 'End', 'Stocks', 'Note', 'World', 'imports', 'exports', 'may', 'balance', 'due', 'differing', 'marketing', 'years', 'grain', 'transit', 'reporting', 'discrepancies']"
52,3,"['Corn', 'Mln', 'Tonnes', 'Start', 'Stcks', 'Production', 'Imports', 'Feed', 'Use', 'Ttl', 'Domes', 'Exports', 'End', 'Stocks', 'Note', 'World', 'imports', 'exports', 'may', 'balance', 'due', 'differing', 'marketing', 'years', 'grain', 'transit', 'reporting', 'discrepancies']"
52,4,"['Soybeans', 'Start', 'Stcks', 'Production', 'Imports', 'Crushings', 'Ttl', 'Domes', 'Exports', 'End', 'Stocks', 'Note', 'Imports', 'exports', 'balance', 'due', 'differing', 'marketing', 'years', 'time', 'lags', 'reported', 'exports', 'imports']"
52,5,"['Soybean', 'Meal', 'Start', 'Stocks', 'Production', 'Imports', 'Consumption', 'Exports', 'End', 'Stocks', 'Note', 'Imports', 'exports', 'may', 'balance', 'due', 'differing', 'marketing', 'years', 'time', 'lags', 'reported', 'exports', 'imports']"
52,6,"['Soybean', 'Oil', 'Start', 'Stocks', 'Production', 'Imports', 'Consumption', 'Exports', 'End', 'Stocks', 'Note', 'Imports', 'exports', 'balance', 'due', 'differing', 'marketing', 'years', 'time', 'lags', 'reported', 'exports', 'imports']"
52,7,"['Cotton', 'Mln', 'Bales', 'Start', 'Stcks', 'Production', 'Imports', 'Mill', 'Use', 'Exports', 'End', 'Stocks', 'Note', 'Imports', 'exports', 'may', 'balance', 'due', 'cotton', 'transit', 'reporting', 'discrepancies', 'countries']"
52,8,"['Rice', 'Milled', 'Basis', 'Start', 'Stocks', 'Production', 'Imports', 'Dom']"
52,9,"['Use', 'Exports', 'End', 'Stocks']"
53,0,[]
53,1,[]
53,2,[]
53,3,[]
53,4,[]
53,5,[]
53,6,[]
53,7,[]
53,8,[]
53,9,['Available']
53,10,"['SOUTH', 'AFRICA', 'CORN', 'mln', 'tonnes', 'Start', 'Stcks', 'Production', 'Imports', 'Nil', 'Nil', 'Domes', 'Use', 'Exports', 'End', 'Stocks', 'EC', 'CORN', 'mln', 'tonnes', 'Start', 'Stcks', 'Production', 'Imports', 'Domes', 'Use', 'Exports', 'End', 'Stocks', 'ARGENTINA', 'CORN', 'mln', 'tonnes', 'Start', 'Stcks', 'Production', 'Imports', 'Nil', 'Nil', 'Nil', 'Nil', 'Domes', 'Use', 'Exports', 'End', 'Stocks', 'THAILAND', 'CORN', 'mln', 'tonnes', 'Start', 'Stocks', 'Production', 'Imports', 'Nil', 'Nil', 'Nil', 'Nil', 'Domestic', 'Use', 'Exports', 'End', 'Stocks', 'JAPAN', 'CORN', 'mln', 'tonnes', 'Start', 'Stcks', 'Production', 'Nil', 'Nil', 'Nil', 'Nil', 'Imports', 'Domes', 'Use', 'Exports', 'Nil', 'Nil', 'Nil', 'Nil', 'End', 'Stocks']"
54,0,"['USDA', 'REPORTS', 'EXPORT', 'SALES', 'ACTIVITY', 'U', 'Agriculture', 'Department', 'said', 'private', 'U', 'exporters', 'reported', 'sales', 'tonnes', 'wheat', 'Jordan', 'tonnes', 'soybean', 'meal', 'Iraq', 'tonnes', 'corn', 'Algeria']"
